Product_Id,Product_Weight,Product_Sugar_Content,Product_Allocated_Area,Product_Type,Product_MRP,Store_Id,Store_Establishment_Year,Store_Size,Store_Location_City_Type,Store_Type,Product_Store_Sales_Total,Store_Age,Is_New_Store,Price_Per_Weight,Price_Per_Area,Is_Tier1,Is_Large_Store,Premium_in_Tier1,Product_Sugar_Content_Encoded,Product_Type_Encoded,Store_Type_Encoded
DR1130,14.23,Regular,0.151,Soft Drinks,134.07,OUT004,2009,Medium,Tier 2,Supermarket Type2,3544.3,15,0,9.41502808988764,832.7329192546583,0,0,0,2,14,3
FD2061,13.56,Low Sugar,0.027,Frozen Foods,151.12,OUT004,2009,Medium,Tier 2,Supermarket Type2,3741.07,15,0,11.136330140014739,4084.3243243243246,0,0,0,0,5,3
FD3495,16.94,Regular,0.039,Canned,191.11,OUT003,1999,Medium,Tier 1,Departmental Store,5324.71,25,0,11.274926253687315,3900.204081632653,1,0,1,2,3,0
FD316,11.95,Regular,0.112,Canned,146.29,OUT004,2009,Medium,Tier 2,Supermarket Type2,2046.37,15,0,12.231605351170568,1199.0983606557377,0,0,0,2,3,3
FD7150,12.49,Low Sugar,0.07,Starchy Foods,198.29,OUT003,1999,Medium,Tier 1,Departmental Store,4464.74,25,0,15.863199999999999,2478.625,1,0,1,0,15,0
DR8019,7.27,Low Sugar,0.061,Soft Drinks,134.1,OUT002,1998,Small,Tier 3,Food Mart,1973.12,26,0,18.42032967032967,1888.7323943661972,0,0,0,0,14,1
FD6953,10.71,Low Sugar,0.033,Snack Foods,116.75,OUT001,1987,High,Tier 2,Supermarket Type1,2395.76,37,0,10.890858208955223,2715.116279069767,0,1,0,0,13,2
FD6729,14.34,Regular,0.035,Dairy,133.82,OUT004,2009,Medium,Tier 2,Supermarket Type2,3564.15,15,0,9.325435540069686,2973.7777777777774,0,0,0,2,4,3
FD6947,15.71,Low Sugar,0.054,Frozen Foods,171.22,OUT001,1987,High,Tier 2,Supermarket Type1,4639.31,37,0,10.891857506361323,2675.3125,0,1,0,0,5,2
FD8348,8.95,Low Sugar,0.129,Meat,113.79,OUT002,1998,Small,Tier 3,Food Mart,1937.49,26,0,12.699776785714288,818.6330935251798,0,0,0,0,10,1
FD1340,15.4,Low Sugar,0.027,Canned,204.46,OUT003,1999,Medium,Tier 1,Departmental Store,5248.71,25,0,13.2680077871512,5525.945945945947,1,0,1,0,3,0
FD6865,16.31,Low Sugar,0.076,Fruits and Vegetables,192.76,OUT003,1999,Medium,Tier 1,Departmental Store,5215.58,25,0,11.811274509803921,2241.3953488372094,1,0,1,0,6,0
FD6538,13.53,Low Sugar,0.038,Meat,130.74,OUT004,2009,Medium,Tier 2,Supermarket Type2,3317.51,15,0,9.655834564254063,2723.75,0,0,0,0,10,3
FD4264,13.13,Low Sugar,0.086,Snack Foods,161.03,OUT004,2009,Medium,Tier 2,Supermarket Type2,3848.48,15,0,12.254946727549466,1677.3958333333335,0,0,0,0,13,3
DR8745,14.33,Low Sugar,0.128,Soft Drinks,123.3,OUT004,2009,Medium,Tier 2,Supermarket Type2,3346.17,15,0,8.598326359832637,893.4782608695651,0,0,0,0,14,3
FD5508,10.7,Low Sugar,0.041,Baking Goods,160.61,OUT004,2009,Medium,Tier 2,Supermarket Type2,3289.27,15,0,14.996265172735763,3149.21568627451,0,0,0,0,0,3
FD4347,10.28,Low Sugar,0.143,Canned,147.44,OUT004,2009,Medium,Tier 2,Supermarket Type2,2926.08,15,0,14.328474246841594,963.6601307189543,0,0,0,0,3,3
FD7869,14.67,Low Sugar,0.058,Dairy,166.79,OUT003,1999,Medium,Tier 1,Departmental Store,4312.56,25,0,11.361716621253406,2452.7941176470586,1,0,1,0,4,0
FD2991,14.46,Low Sugar,0.114,Canned,129.24,OUT004,2009,Medium,Tier 2,Supermarket Type2,3497.39,15,0,8.931582584657914,1042.258064516129,0,0,0,0,3,3
FD952,10.39,Regular,0.062,Snack Foods,148.13,OUT004,2009,Medium,Tier 2,Supermarket Type2,2963.32,15,0,14.24326923076923,2057.3611111111113,0,0,0,2,13,3
FD5287,10.75,Low Sugar,0.034,Dairy,146.66,OUT004,2009,Medium,Tier 2,Supermarket Type2,3015.65,15,0,13.630111524163569,3333.1818181818176,0,0,0,0,4,3
FD3818,12.8,Low Sugar,0.03,Frozen Foods,135.8,OUT004,2009,Medium,Tier 2,Supermarket Type2,3257.72,15,0,10.601092896174864,3395.0,0,0,0,0,5,3
FD1151,10.31,Low Sugar,0.053,Dairy,104.76,OUT002,1998,Small,Tier 3,Food Mart,2059.36,26,0,10.151162790697674,1662.857142857143,0,0,0,0,4,1
NC438,10.4,No Sugar,0.076,Health and Hygiene,150.81,OUT004,2009,Medium,Tier 2,Supermarket Type2,3943.23,15,0,14.487031700288185,1753.6046511627908,0,0,0,1,8,3
FD4246,15.8,Low Sugar,0.05,Snack Foods,177.27,OUT001,1987,High,Tier 2,Supermarket Type1,4784.04,37,0,11.212523719165086,2954.5,0,1,0,0,13,2
NC7102,8.93,No Sugar,0.067,Health and Hygiene,129.01,OUT002,1998,Small,Tier 3,Food Mart,2243.88,26,0,14.430648769574944,1675.4545454545453,0,0,0,1,8,1
NC5449,11.26,No Sugar,0.019,Household,140.43,OUT004,2009,Medium,Tier 2,Supermarket Type2,3004.0,15,0,12.460514640638864,4842.413793103449,0,0,0,1,9,3
FD3042,14.96,Low Sugar,0.142,Frozen Foods,123.24,OUT004,2009,Medium,Tier 2,Supermarket Type2,3488.34,15,0,8.232464929859718,810.7894736842105,0,0,0,0,5,3
NC1401,16.8,No Sugar,0.029,Health and Hygiene,179.01,OUT003,1999,Medium,Tier 1,Departmental Store,5044.51,25,0,10.649018441403925,4590.0,1,0,1,1,8,0
NC220,12.08,No Sugar,0.021,Household,121.54,OUT004,2009,Medium,Tier 2,Supermarket Type2,4782.44,15,0,10.052936311000828,3920.645161290323,0,0,0,1,9,3
FD3276,11.15,Low Sugar,0.026,Meat,124.33,OUT004,2009,Medium,Tier 2,Supermarket Type2,2649.55,15,0,11.140681003584229,3453.6111111111113,0,0,0,0,10,3
FD7593,15.14,Low Sugar,0.051,Frozen Foods,148.7,OUT001,1987,High,Tier 2,Supermarket Type1,4050.37,37,0,9.815181518151814,2437.7049180327867,0,1,0,0,5,2
FD5690,11.49,Low Sugar,0.023,Frozen Foods,148.49,OUT004,2009,Medium,Tier 2,Supermarket Type2,3219.96,15,0,12.912173913043478,4499.69696969697,0,0,0,0,5,3
FD2337,10.43,Low Sugar,0.063,Breakfast,123.97,OUT001,1987,High,Tier 2,Supermarket Type1,2479.36,37,0,11.874521072796936,1698.2191780821918,0,1,0,0,2,2
FD6727,9.29,Low Sugar,0.05,Meat,116.73,OUT002,1998,Small,Tier 3,Food Mart,2073.22,26,0,12.551612903225807,1945.5,0,0,0,0,10,1
FD4401,13.91,Regular,0.01,Canned,130.9,OUT004,2009,Medium,Tier 2,Supermarket Type2,3406.78,15,0,9.403735632183908,6545.0,0,0,0,2,3,3
NC4831,15.18,No Sugar,0.025,Household,186.82,OUT001,1987,High,Tier 2,Supermarket Type1,4838.69,37,0,12.298880842659644,5337.714285714285,0,1,0,1,9,2
DR631,14.26,Low Sugar,0.1,Hard Drinks,138.77,OUT004,2009,Medium,Tier 2,Supermarket Type2,3647.05,15,0,9.72459705676244,1261.5454545454547,0,0,0,0,7,3
FD5289,13.75,Regular,0.027,Fruits and Vegetables,163.08,OUT001,1987,High,Tier 2,Supermarket Type1,4029.63,37,0,11.851744186046513,4407.567567567568,0,1,0,2,6,2
DR4752,10.65,Low Sugar,0.053,Soft Drinks,174.51,OUT004,2009,Medium,Tier 2,Supermarket Type2,3563.53,15,0,16.370544090056285,2770.0,0,0,0,0,14,3
DR6582,13.9,Low Sugar,0.033,Soft Drinks,187.96,OUT001,1987,High,Tier 2,Supermarket Type1,4572.79,37,0,13.512580877066858,4371.162790697675,0,1,0,0,14,2
FD3482,13.52,Low Sugar,0.024,Dairy,169.29,OUT001,1987,High,Tier 2,Supermarket Type1,4104.04,37,0,12.512195121951219,4979.1176470588225,0,1,0,0,4,2
FD803,13.77,Low Sugar,0.161,Baking Goods,109.65,OUT004,2009,Medium,Tier 2,Supermarket Type2,2940.88,15,0,7.957184325108854,641.2280701754386,0,0,0,0,0,3
FD1283,16.59,Low Sugar,0.021,Breads,221.88,OUT003,1999,Medium,Tier 1,Departmental Store,5873.44,25,0,13.366265060240963,7157.419354838709,1,0,1,0,1,0
DR5831,15.89,Low Sugar,0.171,Soft Drinks,168.67,OUT001,1987,High,Tier 2,Supermarket Type1,4627.99,37,0,10.60817610062893,931.8784530386738,0,1,0,0,14,2
FD6550,8.71,Low Sugar,0.04,Frozen Foods,98.57,OUT002,1998,Small,Tier 3,Food Mart,1569.79,26,0,11.303899082568806,1971.3999999999999,0,0,0,0,5,1
FD3424,11.67,Regular,0.12,Fruits and Vegetables,137.27,OUT004,2009,Medium,Tier 2,Supermarket Type2,3030.45,15,0,11.752568493150687,1055.923076923077,0,0,0,2,6,3
NC4466,12.2,No Sugar,0.1,Household,147.08,OUT004,2009,Medium,Tier 2,Supermarket Type2,3352.73,15,0,12.045864045864048,1337.0909090909092,0,0,0,1,9,3
NC7614,9.61,No Sugar,0.075,Household,114.56,OUT002,1998,Small,Tier 3,Food Mart,2101.31,26,0,11.90852390852391,1347.7647058823532,0,0,0,1,9,1
NC2977,12.22,No Sugar,0.18,Household,107.63,OUT004,2009,Medium,Tier 2,Supermarket Type2,2549.83,15,0,8.800490596892885,566.4736842105262,0,0,0,1,9,3
NC7267,12.0,No Sugar,0.011,Household,120.82,OUT004,2009,Medium,Tier 2,Supermarket Type2,2770.0,15,0,10.059950041631973,5753.333333333334,0,0,0,1,9,3
NC4753,13.71,No Sugar,0.031,Household,203.67,OUT001,1987,High,Tier 2,Supermarket Type1,4851.76,37,0,14.84475218658892,4967.560975609756,0,1,0,1,9,2
FD4767,12.22,Regular,0.156,Frozen Foods,145.79,OUT004,2009,Medium,Tier 2,Supermarket Type2,3330.96,15,0,11.92068683565004,878.2530120481927,0,0,0,2,5,3
FD1746,16.22,Regular,0.188,Baking Goods,142.3,OUT001,1987,High,Tier 2,Supermarket Type1,4163.07,37,0,8.767714109673445,718.6868686868687,0,1,0,2,0,2
NC6195,12.76,No Sugar,0.038,Health and Hygiene,150.68,OUT004,2009,Medium,Tier 2,Supermarket Type2,3552.8,15,0,11.799530148786218,3139.166666666667,0,0,0,1,8,3
FD497,11.6,Regular,0.113,Meat,93.72,OUT002,1998,Small,Tier 3,Food Mart,1055.89,26,0,8.07235142118863,761.9512195121952,0,0,0,2,10,1
DR6418,14.65,Regular,0.065,Soft Drinks,147.63,OUT004,2009,Medium,Tier 2,Supermarket Type2,3916.42,15,0,10.07025920873124,1968.4,0,0,0,2,14,3
NC4146,14.58,No Sugar,0.061,Household,149.75,OUT004,2009,Medium,Tier 2,Supermarket Type2,3944.77,15,0,10.263879369431118,2109.154929577465,0,0,0,1,9,3
FD5436,11.29,Low Sugar,0.108,Canned,157.25,OUT004,2009,Medium,Tier 2,Supermarket Type2,3353.42,15,0,13.915929203539823,1332.6271186440679,0,0,0,0,3,3
DR6579,14.8,Low Sugar,0.029,Soft Drinks,153.98,OUT001,1987,High,Tier 2,Supermarket Type1,4081.07,37,0,10.39702903443619,3948.205128205128,0,1,0,0,14,2
DR7851,10.54,Regular,0.049,Soft Drinks,151.98,OUT004,2009,Medium,Tier 2,Supermarket Type2,3077.93,15,0,14.40568720379147,2575.93220338983,0,0,0,2,14,3
FD8112,10.82,Regular,0.073,Frozen Foods,106.25,OUT002,1998,Small,Tier 3,Food Mart,2204.44,26,0,9.810710987996307,1280.120481927711,0,0,0,2,5,1
FD3215,11.69,Low Sugar,0.071,Fruits and Vegetables,153.15,OUT004,2009,Medium,Tier 2,Supermarket Type2,3361.82,15,0,13.089743589743591,1890.740740740741,0,0,0,0,6,3
FD5791,14.84,Low Sugar,0.076,Snack Foods,176.91,OUT001,1987,High,Tier 2,Supermarket Type1,4559.77,37,0,11.913131313131313,2057.093023255814,0,1,0,0,13,2
FD969,9.17,Low Sugar,0.027,Frozen Foods,93.63,OUT002,1998,Small,Tier 3,Food Mart,1573.4,26,0,10.199346405228757,2530.5405405405404,0,0,0,0,5,1
FD3935,15.62,Low Sugar,0.036,Frozen Foods,168.9,OUT001,1987,High,Tier 2,Supermarket Type1,4570.3,37,0,10.806142034548945,3671.739130434783,0,1,0,0,5,2
FD4309,12.69,Regular,0.076,Dairy,155.65,OUT004,2009,Medium,Tier 2,Supermarket Type2,3638.99,15,0,12.255905511811024,1809.8837209302328,0,0,0,2,4,3
FD2306,11.76,Low Sugar,0.053,Frozen Foods,145.08,OUT004,2009,Medium,Tier 2,Supermarket Type2,3212.59,15,0,12.326253186066271,2302.857142857143,0,0,0,0,5,3
FD4533,11.23,Low Sugar,0.061,Fruits and Vegetables,170.56,OUT004,2009,Medium,Tier 2,Supermarket Type2,3612.66,15,0,15.174377224199288,2402.253521126761,0,0,0,0,6,3
NC4127,15.04,No Sugar,0.065,Household,159.1,OUT003,1999,Medium,Tier 1,Departmental Store,4240.72,25,0,10.571428571428571,2121.3333333333335,1,0,1,1,9,0
FD504,12.46,Low Sugar,0.042,Snack Foods,146.24,OUT004,2009,Medium,Tier 2,Supermarket Type2,2401.99,15,0,11.727345629510825,2812.3076923076924,0,0,0,0,13,3
NC6827,13.33,No Sugar,0.089,Health and Hygiene,159.58,OUT004,2009,Medium,Tier 2,Supermarket Type2,3863.69,15,0,11.962518740629687,1611.9191919191921,0,0,0,1,8,3
FD7832,12.92,Regular,0.191,Dairy,161.6,OUT004,2009,Medium,Tier 2,Supermarket Type2,3812.29,15,0,12.498066511987625,803.9800995024875,0,0,0,2,4,3
FD1140,12.39,Low Sugar,0.076,Frozen Foods,184.01,OUT001,1987,High,Tier 2,Supermarket Type1,4151.41,37,0,14.839516129032257,2139.6511627906975,0,1,0,0,5,2
NC2767,10.79,No Sugar,0.049,Health and Hygiene,109.32,OUT002,1998,Small,Tier 3,Food Mart,2261.14,26,0,10.122222222222222,1852.8813559322032,0,0,0,1,8,1
FD1861,10.99,Low Sugar,0.082,Snack Foods,98.81,OUT002,1998,Small,Tier 3,Food Mart,2091.74,26,0,8.982727272727272,1074.0217391304348,0,0,0,0,13,1
FD6360,6.6,Low Sugar,0.17,Fruits and Vegetables,107.3,OUT002,1998,Small,Tier 3,Food Mart,1273.4,26,0,16.232980332829047,596.111111111111,0,0,0,0,6,1
NC7086,14.38,No Sugar,0.099,Health and Hygiene,126.76,OUT004,2009,Medium,Tier 2,Supermarket Type2,3429.31,15,0,8.808895066018069,1162.9357798165138,0,0,0,1,8,3
NC2787,16.42,No Sugar,0.086,Health and Hygiene,166.24,OUT001,1987,High,Tier 2,Supermarket Type1,4698.02,37,0,10.118076688983566,1731.666666666667,0,1,0,1,8,2
FD8519,15.26,Low Sugar,0.168,Baking Goods,173.03,OUT001,1987,High,Tier 2,Supermarket Type1,4574.15,37,0,11.331368696791094,972.0786516853932,0,1,0,0,0,2
FD6235,12.07,Regular,0.035,Canned,155.54,OUT004,2009,Medium,Tier 2,Supermarket Type2,3495.09,15,0,12.875827814569536,3456.444444444444,0,0,0,2,3,3
FD4815,10.03,Regular,0.096,Snack Foods,151.05,OUT004,2009,Medium,Tier 2,Supermarket Type2,2942.09,15,0,15.044820717131477,1425.0000000000002,0,0,0,2,13,3
FD6343,8.56,Regular,0.015,Fruits and Vegetables,147.78,OUT004,2009,Medium,Tier 2,Supermarket Type2,2543.16,15,0,17.2438739789965,5911.2,0,0,0,2,6,3
FD2611,16.11,Low Sugar,0.039,Canned,183.43,OUT003,1999,Medium,Tier 1,Departmental Store,4980.03,25,0,11.379032258064516,3743.469387755102,1,0,1,0,3,0
NC8144,12.3,No Sugar,0.054,Health and Hygiene,119.13,OUT004,2009,Medium,Tier 2,Supermarket Type2,2802.63,15,0,9.677497969130787,1861.40625,0,0,0,1,8,3
FD6320,11.65,Low Sugar,0.058,Fruits and Vegetables,135.76,OUT004,2009,Medium,Tier 2,Supermarket Type2,2996.96,15,0,11.643224699828473,1996.470588235294,0,0,0,0,6,3
DR4172,11.12,Low Sugar,0.119,Soft Drinks,102.57,OUT002,1998,Small,Tier 3,Food Mart,2196.18,26,0,9.215633423180593,795.1162790697674,0,0,0,0,14,1
NC7828,12.42,No Sugar,0.044,Health and Hygiene,180.1,OUT001,1987,High,Tier 2,Supermarket Type1,4078.49,37,0,14.489139179404667,3335.185185185185,0,1,0,1,8,2
FD8316,13.36,Regular,0.104,Baking Goods,109.88,OUT004,2009,Medium,Tier 2,Supermarket Type2,2853.77,15,0,8.218399401645476,963.859649122807,0,0,0,2,0,3
FD5021,14.09,Low Sugar,0.12,Frozen Foods,166.35,OUT001,1987,High,Tier 2,Supermarket Type1,4173.71,37,0,11.797872340425531,1279.6153846153845,0,1,0,0,5,2
FD5454,9.32,Low Sugar,0.011,Fruits and Vegetables,108.34,OUT002,1998,Small,Tier 3,Food Mart,1908.36,26,0,11.612004287245446,5159.04761904762,0,0,0,0,6,1
FD2087,13.15,Regular,0.007,Frozen Foods,140.49,OUT004,2009,Medium,Tier 2,Supermarket Type2,3431.81,15,0,10.675531914893618,8264.117647058823,0,0,0,2,5,3
FD6786,11.49,Low Sugar,0.018,Dairy,144.37,OUT004,2009,Medium,Tier 2,Supermarket Type2,3137.07,15,0,12.55391304347826,5156.071428571429,0,0,0,0,4,3
DR8446,12.83,Low Sugar,0.017,Hard Drinks,117.53,OUT004,2009,Medium,Tier 2,Supermarket Type2,2890.31,15,0,9.153426791277258,4352.962962962963,0,0,0,0,7,3
FD7315,9.36,Low Sugar,0.124,Snack Foods,116.16,OUT002,1998,Small,Tier 3,Food Mart,2078.15,26,0,12.39701173959445,866.865671641791,0,0,0,0,13,1
NC6569,13.63,No Sugar,0.06,Household,156.45,OUT004,2009,Medium,Tier 2,Supermarket Type2,3866.23,15,0,11.469941348973606,2235.0,0,0,0,1,9,3
FD5212,12.21,Low Sugar,0.061,Snack Foods,179.04,OUT001,1987,High,Tier 2,Supermarket Type1,4008.5,37,0,14.651391162029459,2521.6901408450703,0,1,0,0,13,2
FD3501,17.73,Low Sugar,0.032,Snack Foods,214.33,OUT003,1999,Medium,Tier 1,Departmental Store,5976.67,25,0,12.081736189402479,5103.0952380952385,1,0,1,0,13,0
FD4329,12.27,Low Sugar,0.161,Baking Goods,117.37,OUT004,2009,Medium,Tier 2,Supermarket Type2,2760.15,15,0,9.557817589576548,686.374269005848,0,0,0,0,0,3
FD1734,13.58,Low Sugar,0.11,Snack Foods,108.27,OUT004,2009,Medium,Tier 2,Supermarket Type2,2870.36,15,0,7.966887417218543,902.25,0,0,0,0,13,3
FD3200,13.76,Low Sugar,0.034,Canned,132.72,OUT004,2009,Medium,Tier 2,Supermarket Type2,3410.72,15,0,9.638344226579521,3016.363636363636,0,0,0,0,3,3
FD288,13.68,Low Sugar,0.156,Canned,150.62,OUT004,2009,Medium,Tier 2,Supermarket Type2,4113.37,15,0,11.00219138056976,907.3493975903614,0,0,0,0,3,3
FD2004,16.37,Regular,0.037,Snack Foods,166.25,OUT001,1987,High,Tier 2,Supermarket Type1,4687.33,37,0,10.149572649572647,3537.2340425531916,0,1,0,2,13,2
FD6990,11.75,Low Sugar,0.122,Dairy,99.16,OUT002,1998,Small,Tier 3,Food Mart,2269.67,26,0,8.431972789115646,751.2121212121211,0,0,0,0,4,1
FD3773,10.19,Regular,0.129,Dairy,115.6,OUT002,1998,Small,Tier 3,Food Mart,2254.59,26,0,11.333333333333334,831.6546762589927,0,0,0,2,4,1
FD5841,14.29,Low Sugar,0.013,Canned,188.85,OUT001,1987,High,Tier 2,Supermarket Type1,4679.91,37,0,13.206293706293707,8210.869565217392,0,1,0,0,3,2
FD6379,13.88,Low Sugar,0.013,Meat,103.23,OUT004,2009,Medium,Tier 2,Supermarket Type2,2834.29,15,0,7.431965442764579,4488.260869565218,0,0,0,0,10,3
FD4178,12.64,Regular,0.031,Dairy,162.45,OUT004,2009,Medium,Tier 2,Supermarket Type2,3766.9,15,0,12.84189723320158,3962.195121951219,0,0,0,2,4,3
FD2007,11.8,Low Sugar,0.125,Canned,123.7,OUT004,2009,Medium,Tier 2,Supermarket Type2,2782.56,15,0,10.474174428450466,916.2962962962963,0,0,0,0,3,3
FD6678,13.2,Regular,0.013,Baking Goods,122.51,OUT004,2009,Medium,Tier 2,Supermarket Type2,3075.7,15,0,9.274034822104467,5326.521739130435,0,0,0,2,0,3
NC8586,12.09,No Sugar,0.063,Others,165.33,OUT004,2009,Medium,Tier 2,Supermarket Type2,3701.12,15,0,13.663636363636366,2264.7945205479455,0,0,0,1,11,3
FD6841,12.84,Low Sugar,0.067,Breakfast,162.37,OUT004,2009,Medium,Tier 2,Supermarket Type2,3808.51,15,0,12.635797665369651,2108.7012987012986,0,0,0,0,2,3
FD1915,10.86,Low Sugar,0.038,Canned,91.06,OUT002,1998,Small,Tier 3,Food Mart,1903.11,26,0,8.377184912603497,1897.0833333333333,0,0,0,0,3,1
FD4298,15.24,Low Sugar,0.042,Dairy,157.75,OUT003,1999,Medium,Tier 1,Departmental Store,4258.04,25,0,10.344262295081966,3033.6538461538457,1,0,1,0,4,0
FD8330,9.96,Regular,0.036,Snack Foods,137.0,OUT004,2009,Medium,Tier 2,Supermarket Type2,2639.11,15,0,13.741223671013039,2978.2608695652175,0,0,0,2,13,3
DR3235,15.88,Low Sugar,0.018,Soft Drinks,155.4,OUT003,1999,Medium,Tier 1,Departmental Store,4354.72,25,0,9.779735682819384,5550.000000000001,1,0,1,0,14,0
NC7060,13.14,No Sugar,0.037,Household,147.18,OUT004,2009,Medium,Tier 2,Supermarket Type2,3566.64,15,0,11.192395437262357,3131.489361702128,0,0,0,1,9,3
FD3388,10.96,Regular,0.073,Frozen Foods,165.12,OUT004,2009,Medium,Tier 2,Supermarket Type2,3440.23,15,0,15.051959890610757,1989.397590361446,0,0,0,2,5,3
FD5773,13.31,Regular,0.087,Breads,131.74,OUT004,2009,Medium,Tier 2,Supermarket Type2,3288.69,15,0,9.89039039039039,1358.1443298969075,0,0,0,2,1,3
FD843,12.09,Low Sugar,0.029,Frozen Foods,194.25,OUT003,1999,Medium,Tier 1,Departmental Store,4291.76,25,0,16.053719008264462,4980.7692307692305,1,0,1,0,5,0
NC7230,13.22,No Sugar,0.018,Others,142.85,OUT004,2009,Medium,Tier 2,Supermarket Type2,3495.87,15,0,10.797430083144368,5101.785714285715,0,0,0,1,11,3
FD7167,15.48,Regular,0.057,Fruits and Vegetables,148.8,OUT001,1987,High,Tier 2,Supermarket Type1,4127.88,37,0,9.60619754680439,2220.89552238806,0,1,0,2,6,2
FD6687,12.36,Low Sugar,0.017,Frozen Foods,139.8,OUT004,2009,Medium,Tier 2,Supermarket Type2,3238.85,15,0,11.301535974130964,5177.777777777777,0,0,0,0,5,3
FD8001,12.09,Low Sugar,0.094,Snack Foods,163.37,OUT004,2009,Medium,Tier 2,Supermarket Type2,3660.96,15,0,13.501652892561983,1570.8653846153848,0,0,0,0,13,3
FD4594,17.16,Regular,0.036,Canned,167.49,OUT003,1999,Medium,Tier 1,Departmental Store,4891.32,25,0,9.754804892253931,3641.0869565217395,1,0,1,2,3,0
FD7911,14.85,Low Sugar,0.07,Frozen Foods,169.28,OUT003,1999,Medium,Tier 1,Departmental Store,4404.72,25,0,11.391655450874833,2116.0,1,0,1,0,5,0
FD7288,13.37,reg,0.144,Fruits and Vegetables,173.1,OUT001,1987,High,Tier 2,Supermarket Type1,4149.85,37,0,12.937219730941704,1124.025974025974,0,1,0,3,6,2
NC6527,13.47,No Sugar,0.021,Household,126.33,OUT004,2009,Medium,Tier 2,Supermarket Type2,3214.79,15,0,9.371661721068248,4075.1612903225805,0,0,0,1,9,3
FD7955,12.33,Regular,0.044,Fruits and Vegetables,116.39,OUT004,2009,Medium,Tier 2,Supermarket Type2,2752.82,15,0,9.43192868719611,2155.3703703703704,0,0,0,2,6,3
DR3210,11.47,Regular,0.032,Soft Drinks,126.04,OUT004,2009,Medium,Tier 2,Supermarket Type2,2757.49,15,0,10.979094076655052,3000.9523809523807,0,0,0,2,14,3
FD5601,11.93,Low Sugar,0.048,Dairy,174.57,OUT004,2009,Medium,Tier 2,Supermarket Type2,3852.3,15,0,14.620603015075377,3009.8275862068963,0,0,0,0,4,3
FD8714,12.14,Regular,0.023,Canned,120.46,OUT004,2009,Medium,Tier 2,Supermarket Type2,2794.29,15,0,9.914403292181069,3650.30303030303,0,0,0,2,3,3
NC5207,14.34,No Sugar,0.015,Others,122.75,OUT004,2009,Medium,Tier 2,Supermarket Type2,3337.55,15,0,8.554006968641115,4910.0,0,0,0,1,11,3
FD6362,12.52,Low Sugar,0.026,Baking Goods,155.11,OUT004,2009,Medium,Tier 2,Supermarket Type2,3589.69,15,0,12.379090183559459,4308.611111111112,0,0,0,0,0,3
FD7944,12.49,Low Sugar,0.292,Frozen Foods,131.49,OUT004,2009,Medium,Tier 2,Supermarket Type2,3097.53,15,0,10.519200000000001,435.39735099337753,0,0,0,0,5,3
NC45,12.62,No Sugar,0.107,Household,194.64,OUT002,1998,Small,Tier 3,Food Mart,2157.9,26,0,15.410926365795724,1663.5897435897436,0,0,0,1,9,1
FD876,13.29,Low Sugar,0.121,Fruits and Vegetables,149.68,OUT004,2009,Medium,Tier 2,Supermarket Type2,3650.39,15,0,11.254135338345867,1142.5954198473282,0,0,0,0,6,3
NC2925,11.75,No Sugar,0.09,Health and Hygiene,146.97,OUT004,2009,Medium,Tier 2,Supermarket Type2,3248.48,15,0,12.497448979591837,1469.7,0,0,0,1,8,3
FD3207,12.36,Low Sugar,0.029,Baking Goods,182.54,OUT001,1987,High,Tier 2,Supermarket Type1,4113.0,37,0,14.756669361358124,4680.51282051282,0,1,0,0,0,2
NC5020,17.25,No Sugar,0.038,Household,167.72,OUT003,1999,Medium,Tier 1,Departmental Store,4915.89,25,0,9.717265353418307,3494.1666666666665,1,0,1,1,9,0
FD7713,9.46,Regular,0.119,Baking Goods,73.87,OUT002,1998,Small,Tier 3,Food Mart,1234.6,26,0,7.800422386483633,572.6356589147287,0,0,0,2,0,1
FD2708,11.7,Regular,0.185,Frozen Foods,124.5,OUT004,2009,Medium,Tier 2,Supermarket Type2,2777.27,15,0,10.631938514090521,638.4615384615385,0,0,0,2,5,3
FD8565,17.34,Regular,0.113,Snack Foods,201.25,OUT003,1999,Medium,Tier 1,Departmental Store,5622.06,25,0,11.59942363112392,1636.178861788618,1,0,1,2,13,0
FD6219,11.83,Low Sugar,0.05,Canned,141.05,OUT004,2009,Medium,Tier 2,Supermarket Type2,3144.2,15,0,11.913006756756758,2350.8333333333335,0,0,0,0,3,3
FD5734,16.26,Low Sugar,0.025,Snack Foods,188.82,OUT003,1999,Medium,Tier 1,Departmental Store,5123.82,25,0,11.605408727719727,5394.857142857142,1,0,1,0,13,0
FD8706,12.91,Regular,0.017,Snack Foods,87.98,OUT001,1987,High,Tier 2,Supermarket Type1,2303.02,37,0,6.809597523219814,3258.5185185185182,0,1,0,2,13,2
FD5985,17.36,Low Sugar,0.081,Dairy,153.55,OUT001,1987,High,Tier 2,Supermarket Type1,4649.58,37,0,8.839953943580888,1687.3626373626375,0,1,0,0,4,2
NC3500,17.33,No Sugar,0.038,Health and Hygiene,195.06,OUT003,1999,Medium,Tier 1,Departmental Store,5492.55,25,0,11.249134948096886,4063.75,1,0,1,1,8,0
FD2265,12.54,Low Sugar,0.043,Snack Foods,160.15,OUT004,2009,Medium,Tier 2,Supermarket Type2,3697.11,15,0,12.760956175298807,3021.6981132075475,0,0,0,0,13,3
